churn,pred1,pred2,pred3,final_pred
1,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,1,1,1,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,1,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
1,1,1,0,1.0
1,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,1,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,1,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
1,1,0,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
0,1,1,0,1.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,0,1,1,1.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,1,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,1,1.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,0,0,0.0
1,0,0,0,0.0
0,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,1,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,1,0,0.0
0,0,1,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,1,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
1,0,0,1,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,1,1.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
1,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,1,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,1,1,0,1.0
1,1,1,0,1.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,1,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,0,0,1,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
1,1,1,1,1.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
1,1,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
1,1,1,0,1.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,1,0,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
1,1,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
1,0,0,0,0.0
0,0,0,0,0.0
1,0,1,1,1.0
1,0,1,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,1,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
1,1,1,1,1.0
1,1,1,1,1.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
1,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,1,1,0,1.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,1,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
1,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,0,0,0.0
0,0,1,0,0.0
